time,open,high,low,close,Volume,Volume MA,"TRXKRW, UPBIT: Open","TRXKRW, UPBIT: High","TRXKRW, UPBIT: Low","TRXKRW, UPBIT: Close","TRXUSDT, BINANCE: Open","TRXUSDT, BINANCE: High","TRXUSDT, BINANCE: Low","TRXUSDT, BINANCE: Close","(BTCKRW-BTCUSDT*USDKRW)/(BTCUSDT*USDKRW), UPBIT: Open","(BTCKRW-BTCUSDT*USDKRW)/(BTCUSDT*USDKRW), UPBIT: High","(BTCKRW-BTCUSDT*USDKRW)/(BTCUSDT*USDKRW), UPBIT: Low","(BTCKRW-BTCUSDT*USDKRW)/(BTCUSDT*USDKRW), UPBIT: Close","BTCUSDT, BINANCE: Open","BTCUSDT, BINANCE: High","BTCUSDT, BINANCE: Low","BTCUSDT, BINANCE: Close"
1323354600,1260.87,1260.87,1231.47,1234.35,4298370000,3907270500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1323441000,1234.48,1258.25,1234.48,1255.19,3830610000,3898663000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1323700200,1255.05,1255.05,1227.25,1236.47,3600570000,3910182500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1323786600,1236.83,1249.86,1219.43,1225.73,4121570000,3955277000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1323873000,1225.73,1225.73,1209.47,1211.82,4298290000,3990226500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1323959400,1212.12,1225.6,1212.12,1215.75,3810340000,3976493000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324045800,1216.09,1231.04,1215.2,1219.66,5345800000,4013960500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324305000,1219.74,1224.57,1202.37,1205.35,3659820000,4005571000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324391400,1205.72,1242.82,1205.72,1241.3,4055590000,4005847000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324477800,1241.25,1245.09,1229.51,1243.72,2959020000,3958212500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324564200,1243.72,1255.22,1243.72,1254,3492250000,3942878000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324650600,1254,1265.42,1254,1265.33,2233830000,3971359500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324996200,1265.02,1269.37,1262.3,1265.43,2130590000,3881851500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325082600,1265.38,1265.85,1248.64,1249.64,2349980000,3799718000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325169000,1249.75,1263.54,1249.75,1263.02,2278130000,3623529000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325255400,1262.82,1264.12,1257.46,1257.6,2271850000,3546187500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325601000,1258.86,1284.62,1258.86,1277.06,3943710000,3536157500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325687400,1277.03,1278.73,1268.1,1277.3,3592580000,3508383500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325773800,1277.3,1283.05,1265.26,1281.06,4315950000,3537469500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1325860200,1280.93,1281.84,1273.34,1277.81,3656830000,3512284000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326119400,1277.83,1281.99,1274.55,1280.7,3371600000,3465945500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326205800,1280.77,1296.46,1280.77,1292.08,4221960000,3485513000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326292200,1292.02,1293.8,1285.41,1292.48,3968120000,3503890500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326378600,1292.48,1296.82,1285.77,1295.5,4019890000,3498806500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326465000,1294.82,1294.82,1277.58,1289.09,3692370000,3468510500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326810600,1290.22,1303,1290.22,1293.67,4010490000,3478518000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326897000,1293.65,1308.11,1290.99,1308.04,4096160000,3416036000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326983400,1308.07,1315.49,1308.07,1314.5,4465890000,3456339500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327069800,1314.49,1315.38,1309.17,1315.38,3912620000,3449191000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327329000,1315.29,1322.28,1309.89,1316,3770910000,3489785500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327415400,1315.96,1315.96,1306.06,1314.65,3693560000,3499851000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327501800,1314.4,1328.3,1307.65,1326.06,4410910000,3608705000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327588200,1326.28,1333.47,1313.6,1318.43,4522070000,3728279000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327674600,1318.25,1320.06,1311.72,1316.33,4007380000,3811149000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1327933800,1316.16,1316.16,1300.49,1313.01,3659010000,3880193000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328020200,1313.53,1321.41,1306.69,1312.41,4235550000,3978378000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328106600,1312.45,1330.52,1312.45,1324.09,4504360000,4006410500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328193000,1324.24,1329.19,1321.57,1325.54,4120920000,4032827500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328279400,1326.21,1345.34,1326.21,1344.9,4608550000,4047457500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328538600,1344.32,1344.36,1337.52,1344.33,3379700000,4033601000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328625000,1344.33,1349.24,1335.92,1347.05,3742460000,4052144000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328711400,1347.04,1351,1341.95,1349.96,4096730000,4045882500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328797800,1349.97,1354.32,1344.63,1351.95,4209890000,4057971000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328884200,1351.21,1351.21,1337.35,1342.64,3877580000,4050855500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1329143400,1343.06,1353.35,1343.06,1351.77,3618040000,4047139000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1329229800,1351.3,1351.3,1340.83,1350.5,3889520000,4041090500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1329316200,1350.52,1355.87,1340.8,1343.23,4080340000,4040299500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1329402600,1342.61,1359.02,1341.22,1358.04,4108880000,4022449000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1329489000,1358.06,1363.4,1357.24,1361.23,3717640000,4012700000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1329834600,1361.22,1367.76,1358.11,1362.21,3795200000,4013914500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1329921000,1362.11,1362.7,1355.53,1357.66,3633710000,4010922000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330007400,1357.53,1364.24,1352.28,1363.46,3786450000,3979699000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330093800,1363.46,1368.92,1363.46,1365.74,3505360000,3928863500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330353000,1365.2,1371.94,1354.92,1367.59,3648890000,3910939000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330439400,1367.56,1373.09,1365.97,1372.18,3579120000,3906944500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330525800,1372.2,1378.04,1363.81,1365.68,4482370000,3919285500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330612200,1365.9,1376.17,1365.9,1374.09,3919240000,3890029500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330698600,1374.09,1374.53,1366.42,1369.63,3283490000,3848158000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1330957800,1369.59,1369.59,1359.13,1364.33,3429480000,3789204500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331044200,1363.63,1363.63,1340.03,1343.36,4191060000,3829772500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331130600,1343.39,1354.85,1343.39,1352.63,3580380000,3821668500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331217000,1352.65,1368.72,1352.65,1365.91,3543060000,3793985000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331303400,1365.97,1374.76,1365.97,1370.87,3639470000,3765464000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331559000,1370.78,1373.04,1366.69,1371.09,3081870000,3725678500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331645400,1371.92,1396.13,1371.92,1395.95,4386470000,3764100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331731800,1395.95,1399.42,1389.97,1394.28,4502280000,3794738000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331818200,1394.17,1402.63,1392.78,1402.6,4271650000,3804303500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1331904600,1402.55,1405.88,1401.47,1404.17,5163950000,3857057000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332163800,1404.17,1414,1402.43,1409.75,3932570000,3867803500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332250200,1409.59,1409.59,1397.68,1405.52,3695280000,3862807500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332336600,1405.52,1407.75,1400.64,1402.89,3573590000,3859801500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332423000,1402.89,1402.89,1388.73,1392.78,3740590000,3857508500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332509400,1392.78,1399.18,1386.87,1397.11,3472950000,3855888000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332768600,1397.11,1416.58,1397.11,1416.51,3576950000,3852291000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332855000,1416.55,1419.15,1411.95,1412.52,3513640000,3849017000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1332941400,1412.52,1413.65,1397.2,1405.54,3892800000,3819538500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333027800,1405.39,1405.39,1391.56,1403.28,3832000000,3815176500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333114200,1403.31,1410.89,1401.42,1408.47,3676890000,3834846500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333373400,1408.47,1422.38,1404.46,1419.04,3572010000,3841973000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333459800,1418.98,1419,1404.62,1413.38,3822090000,3823524500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333546200,1413.09,1413.09,1394.09,1398.96,3938290000,3841420000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333632600,1398.79,1401.6,1392.92,1398.08,3303740000,3829454000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333978200,1397.45,1397.45,1378.24,1382.2,3468980000,3820929500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334064600,1382.18,1383.01,1357.38,1358.59,4631730000,3898422500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334151000,1358.98,1374.71,1358.98,1368.71,3743040000,3866251000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334237400,1368.77,1388.13,1368.77,1387.57,3618280000,3822051000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334323800,1387.61,1387.61,1369.85,1370.26,3631160000,3790026500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334583000,1370.27,1379.66,1365.38,1369.57,3574780000,3710568000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334669400,1369.57,1392.76,1369.57,1390.78,3456200000,3686749500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334755800,1390.78,1390.78,1383.29,1385.14,3463140000,3675142500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334842200,1385.08,1390.46,1370.3,1376.92,4180020000,3705464000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334928600,1376.96,1387.4,1376.96,1378.53,3833320000,3710100500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335187800,1378.53,1378.53,1358.79,1366.94,3654860000,3719196000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335274200,1366.97,1375.57,1366.82,1371.97,3617100000,3721203500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335360600,1372.11,1391.37,1372.11,1390.69,3998430000,3745443000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335447000,1390.64,1402.09,1387.28,1399.98,4034700000,3752538000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335533400,1400.19,1406.64,1397.31,1403.36,3645830000,3743229500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335792600,1403.26,1403.26,1394,1397.91,3574010000,3738085500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335879000,1397.86,1415.32,1395.73,1405.82,3807950000,3749882500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1335965400,1405.5,1405.5,1393.92,1402.31,3803860000,3748971000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336051800,1402.32,1403.07,1388.71,1391.57,4004910000,3752302000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336138200,1391.51,1391.51,1367.96,1369.1,3975140000,3785872000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336397400,1368.79,1373.91,1363.94,1369.58,3559390000,3790392500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336483800,1369.16,1369.16,1347.75,1363.72,4261670000,3771889500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336570200,1363.2,1363.73,1343.13,1354.58,4288540000,3799164500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336656600,1354.58,1365.88,1354.58,1357.99,3727990000,3804650000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1336743000,1358.11,1365.66,1348.89,1353.39,3869070000,3816545500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337002200,1351.93,1351.93,1336.61,1338.35,3688120000,3822212500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337088600,1338.36,1344.94,1328.41,1330.66,4114040000,3855104500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337175000,1330.78,1341.78,1324.79,1324.8,4280420000,3895968500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337261400,1324.82,1326.36,1304.86,1304.86,4664280000,3920181500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337347800,1305.05,1312.24,1291.98,1295.22,4512470000,3954139000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337607000,1295.73,1316.39,1295.73,1315.99,3786750000,3960733500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337693400,1316.09,1328.49,1310.04,1316.63,4123680000,3986062500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337779800,1316.02,1320.71,1296.53,1318.86,4108330000,3991557500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337866200,1318.72,1324.14,1310.5,1320.68,3937670000,3986706000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1337952600,1320.81,1324.2,1314.23,1317.82,2872660000,3948047500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1338298200,1318.9,1334.93,1318.9,1332.42,3441640000,3941429000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1338384600,1331.25,1331.25,1310.76,1313.32,3534290000,3927746000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1338471000,1313.09,1319.74,1298.9,1310.33,4557620000,3965434000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1338557400,1309.87,1309.87,1277.25,1278.04,4669350000,3998656000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1338816600,1278.29,1282.55,1266.74,1278.18,4011960000,4000497000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1338903000,1277.82,1287.62,1274.16,1285.5,3403230000,3992689000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1338989400,1285.61,1315.13,1285.61,1315.13,4268360000,3993023500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339075800,1316.15,1329.05,1312.68,1314.99,4258140000,3991503500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339162200,1314.99,1325.81,1307.77,1325.66,3497190000,3979963500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339421400,1325.72,1335.52,1307.73,1308.93,3537530000,3963386500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339507800,1309.4,1324.31,1306.62,1324.18,3442920000,3951126500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339594200,1324.02,1327.28,1310.51,1314.88,3506510000,3920750000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339680600,1314.88,1333.68,1314.14,1329.1,3687720000,3891115000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339767000,1329.19,1343.32,1329.19,1342.84,4401570000,3877979500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1340026200,1342.42,1348.22,1334.46,1344.78,3259430000,3815327500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1340112600,1344.83,1363.46,1344.83,1357.98,3815350000,3816757500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1340199000,1358.04,1361.57,1346.45,1355.69,3695700000,3795358500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1340285400,1355.43,1358.27,1324.41,1325.51,4094470000,3794665500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1340371800,1325.92,1337.82,1325.92,1335.02,5271490000,3861356500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1340631000,1334.9,1334.9,1309.27,1313.72,3501820000,3892814500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
