time,open,high,low,close,Volume,Volume MA
354983400,136.39,137.56,135.04,136.57,54880000,54285500
355069800,136.4,137.72,135.16,136.32,52570000,54645000
355156200,135.73,137.04,134.67,135.49,48680000,54882000
355415400,134.15,135.61,132.91,133.93,43190000,54732500
355501800,134.04,135.27,132.96,133.91,44540000,54129000
355588200,134.3,135.34,133.26,134.31,48000000,54159500
355674600,134.35,135.8,132.59,134.67,59520000,54403500
355761000,134.64,136.23,133.18,134.51,58130000,53895500
356020200,133.43,134.91,132.24,133.15,49860000,53891500
356106600,132.76,134.03,131.58,132.68,48350000,53013000
356193000,133.72,134.79,132.2,134.17,56040000,53028000
356279400,134.65,135.82,133.43,134.7,52950000,52553500
356625000,134.96,136.25,133.19,135.45,51020000,52005500
356711400,134.7,136.38,133.49,134.23,60280000,52125500
356797800,134.13,135.54,132.72,134.14,60660000,51838500
356884200,134.24,135.9,132.9,133.94,64200000,52232500
356970600,134.67,136,132.88,135.14,60000000,52214000
357226200,135.39,136.56,134.13,135.48,51080000,52421500
357312600,134.5,136.09,133.1,134.33,58210000,53657000
357399000,133.18,134.69,131.82,133.05,53340000,53775000
357485400,133.05,134.44,131.85,132.87,47970000,53429500
357571800,132.77,134.17,131.43,132.72,48360000,53219000
357831000,130.68,131.78,129.61,130.67,40430000,52806500
357917400,130.19,131.33,128.93,130.32,49000000,53097000
358003800,131.08,132.38,130.09,130.78,47100000,53225000
358090200,131.43,132.41,130.21,131.67,42590000,52954500
358176600,131.73,132.69,130.84,131.66,41860000,52071500
358435800,130.35,132.23,129.11,129.71,37640000,51047000
358522200,130.22,131.17,128.78,130.72,40440000,50576000
358608600,130.68,131.96,129.53,130.55,42600000,50288500
358695000,131.11,132.15,129.91,131.28,42750000,49624000
358781400,132.04,133.21,130.75,132.17,45460000,49249500
359040600,132.56,133.65,131.49,132.54,42510000,48824000
359127000,132.03,133.22,130.78,132.09,42220000,47921000
359213400,131.87,133.03,130.59,132,42370000,47006500
359299800,131.82,133.03,130.7,131.75,46820000,46137500
359386200,131.46,132.65,130.42,131.33,40710000,45173000
359731800,132.23,133.3,130.64,132.77,42760000,44757000
359818200,133.42,134.65,131.85,133.77,58730000,44783000
359904600,133.45,134.92,132,133.45,59500000,45091000
359991000,132.82,134.36,131.52,132.59,51580000,45271500
360250200,132.84,134.62,131.49,132.41,62170000,45962000
360336600,131.14,132.96,129.84,130.62,53930000,46637000
360423000,130.28,131.37,128.77,130.71,54700000,46922000
360509400,130.96,132.21,129.72,130.96,48940000,47014000
360595800,131.79,132.98,130.17,132.22,47180000,47243500
360855000,132.4,133.68,131.29,132.24,41580000,47229500
360941400,132.07,133.3,130.94,131.97,44600000,47577500
361027800,132.28,133.49,131.04,132.32,53200000,48215500
361114200,133.21,134.31,131.58,133.75,59530000,49062000
361200600,133.66,135.09,132.4,133.49,60790000,49964000
361459800,134.02,135.67,132.78,133.61,63350000,50858500
361546200,132.48,134,131.29,132.15,57780000,51622000
361632600,132.7,133.98,130.81,133.32,55470000,52284500
361719000,132.18,133.98,130.94,131.64,48400000,52586000
361805400,132.01,133.27,130.49,132.27,46430000,52566500
362064600,132.19,133.54,131.1,131.95,41790000,52620500
362151000,132.83,133.98,131.16,133.35,51840000,53074500
362237400,132.73,133.9,131.65,132.66,46650000,52470500
362323800,132.96,134.3,131.78,132.81,43920000,51691500
362410200,132.67,133.75,131.71,132.56,39240000,51074500
362669400,132.19,133.5,131.2,131.89,37930000,49862500
362755800,131.39,132.67,130.31,131.21,41550000,49243500
362842200,130.16,131.69,129.04,129.77,49080000,48962500
362928600,128.98,130.48,127.84,128.64,45100000,48770500
363274200,127.6,128.99,126.44,127.37,44590000,48641000
363360600,128.07,129.6,126.39,128.24,53560000,49240000
363447000,128.28,129.57,126.95,128.32,46000000,49310000
363533400,128.98,130.08,127.57,129.3,45510000,48925500
363619800,129.39,130.43,128.38,129.37,39950000,47946500
363879000,129.75,130.82,128.79,129.64,38100000,46812000
363965400,129.52,130.78,128.14,129.65,45230000,45906000
364051800,130.23,131.59,128.89,130.23,48950000,45464500
364138200,130.35,131.41,129.3,130.34,39010000,44641500
364224600,130.61,131.6,129.49,130.76,42780000,44360500
364483800,129.1,130.6,127.98,128.72,40240000,44051000
364570200,128.34,129.6,127.08,128.34,47280000,44325500
364656600,127.85,129.72,126.7,127.13,47500000,44108500
364743000,127.2,128.26,125.96,127.4,41790000,43865500
364829400,128.29,129.31,127.11,128.46,38880000,43613500
365088600,129.64,130.61,128.43,129.9,39610000,43632000
365175000,129.28,130.44,128.28,129.14,38160000,43643500
365261400,129.2,130.09,128.37,129.16,37610000,43446500
365347800,129.75,130.68,128.56,130.01,41560000,43070500
365434200,130.76,131.78,129.6,130.92,43480000,42989500
365693400,130.53,131.74,129.42,130.43,39650000,42742500
365779800,130.75,131.66,129.43,131.18,39460000,42037500
365866200,132.27,133.39,130.76,132.67,54290000,42452000
365952600,132.8,134.04,131.74,132.64,52070000,42780000
366039000,131.91,133.04,130.96,131.75,38370000,42701000
366298200,132.23,133.32,130.83,132.54,38370000,42714500
366384600,133.52,134.63,132.09,133.85,52600000,43083000
366471000,133.77,135.18,132.73,133.4,53650000,43318000
366557400,133.54,134.58,132.53,133.51,42460000,43490500
366643800,134.02,135.49,131.91,135.49,42580000,43480500
366903000,131.66,133.02,130.75,131.22,40840000,43510500
366989400,130.31,131.73,129.1,130.11,47270000,43510000
367075800,130.22,131.2,128.99,130.49,39390000,43104500
367162200,130.75,131.74,129.84,130.69,38270000,42928500
367248600,129.66,131.06,128.7,129.23,37670000,42868000
367507800,126.37,128.59,125.02,125.5,46750000,43225000
367594200,124.63,125.77,123,125.13,54600000,44047000
367680600,125.04,126.17,123.99,124.96,39980000,44165500
367767000,123.9,125.31,122.9,123.51,43900000,44282500
367853400,124,125.09,122.85,124.08,38020000,44009500
368112600,123.55,125.58,122.29,122.79,40360000,44045000
368199000,122.84,123.92,121.59,123.02,45110000,44327500
368285400,123.53,124.58,122.54,123.49,37570000,43491500
368371800,122.07,124.16,120.82,121.24,41730000,42974500
368458200,120.28,121.54,119.24,120.07,42760000,43194000
368803800,118.31,120.12,116.85,117.98,47340000,43642500
368890200,118.25,119.49,116.87,118.4,43910000,43208000
368976600,120.21,122.18,118.33,120.14,47430000,42897000
369063000,121.01,122.13,119.29,121.61,42170000,42882500
369322200,120.77,122,119.67,120.66,34040000,42455500
369408600,120.27,121.77,119.27,119.77,38580000,42342500
369495000,118.92,120,117.89,118.87,43660000,42162000
369581400,117.88,119.87,116.63,117.15,48300000,42607500
369667800,116.37,117.69,115.18,116.26,47350000,43061500
369927000,116.78,118.07,115.04,117.24,44570000,43406500
370013400,116.93,118.19,115.93,116.68,46830000,43410500
370099800,115.31,116.68,113.6,115.65,52700000,43315500
370186200,115.6,117.47,114.32,115.01,48880000,43760500
370272600,113.03,114.69,111.64,112.77,54390000,44285000
370531800,113.85,115.83,110.19,115.53,61320000,45450000
370618200,116.14,117.75,114.75,115.94,49800000,45922000
370704600,115.94,117.05,114.6,116.18,40700000,45701500
370791000,116.58,117.66,115,117.08,41600000,45903000
370877400,118.86,120.16,117.07,119.36,54540000,46543500
371136600,119.88,121.54,118.61,119.51,51290000,46970000
371223000,119.62,121.39,118.08,119.39,45460000,46876000
371309400,120.75,121.87,119.09,121.31,50030000,47182000
371395800,121.87,123.08,120.23,122.31,47090000,47165000
371482200,121.78,123.28,120.63,121.45,50060000,47559500
371741400,121.25,122.37,120.17,121.21,30030000,47359000
371827800,121.03,122.37,119.96,120.78,43360000,47598000
371914200,119.38,120.97,118.38,118.8,40260000,47428000
372000600,119.43,120.58,118.01,119.71,42830000,47154500
372087000,119.34,120.46,118.38,119.19,37800000,46677000
372346200,118.8,119.85,117.58,118.98,41590000,46528000
372432600,120.11,121.29,118.78,120.28,51530000,46763000
372519000,120.46,121.94,119.35,120.1,48490000,46552500
372605400,119.63,120.78,118.48,119.64,40630000,46140000
372691800,118.76,119.92,117.78,118.6,41990000,45520000
372954600,117.99,119,116.81,118.16,38210000,44364500
373041000,119.17,120.43,117.8,119.29,53030000,44526000
373127400,119.6,120.96,118.39,119.45,48100000,44896000
373213800,119.19,120.37,118.14,119.06,40070000,44819500
373300200,120.95,122.53,118.43,121.89,59570000,45071000
373559400,123.89,125.14,122.35,124.2,65100000,45761500
373645800,124.48,125.52,123.14,124.8,54620000,46219500
373732200,124.79,126,123.64,124.74,53450000,46390500
373818600,124.1,125.8,122.98,123.54,50860000,46579000
373905000,122.91,124.03,121.85,122.87,43270000,46239500
374164200,123,124.13,121.59,123.29,48310000,47153500
374250600,123.13,124.69,122.01,122.7,53940000,47682500
374337000,122.75,123.82,121.51,122.92,41920000,47765500
374423400,123.36,124.71,122.19,123.19,55720000,48410000
374509800,122.11,123.61,121.06,121.67,45550000,48797500
374769000,120.33,121.64,119.13,120.24,43740000,48905000
374855400,120.81,121.78,119.5,121.15,43190000,48488000
374941800,120.51,121.66,119.61,120.26,49980000,48562500
375028200,120.6,121.67,119.42,120.71,48890000,48975500
375114600,121.47,122.59,120.13,121.71,52010000,49476500
375373800,121.81,123.09,120.76,121.6,45250000,49828500
375460200,122.92,124.04,121.22,123.51,53200000,49837000
375546600,124.13,125.29,123.07,124.05,58570000,50360500
375719400,124.81,125.71,123.63,125.09,32770000,49995500
375978600,125.83,126.97,124.18,126.35,47580000,49396000
376065000,126.08,127.3,124.84,126.1,53980000,48840000
376151400,125.1,126.45,124.18,124.69,44510000,48334500
376237800,124.86,125.84,123.63,125.12,43770000,47850500
376324200,126.23,127.32,125.12,126.26,55040000,48059500
376583400,125.59,126.91,124.67,125.19,45720000,48182000
376669800,124.69,125.75,123.52,124.82,45140000,48023500
376756200,125.21,126.08,124.09,125.48,44810000,47567000
376842600,125.61,126.54,124.6,125.71,47020000,47822000
376929000,125.17,126.26,124.32,124.93,45850000,47328500
377188200,123.1,124.37,122.17,122.78,44740000,47288000
377274600,122.86,123.78,121.83,122.99,44130000,47307500
377361000,122.6,123.66,121.73,122.42,42770000,47286500
377447400,122.91,123.79,121.82,123.12,47230000,47149000
377533800,123.81,124.87,122.56,124,50940000,47251500
377793000,123.57,124.71,122.67,123.34,41290000,46715500
377879400,123.08,124.17,122.19,122.88,48320000,46869000
377965800,122.49,123.59,121.58,122.31,42910000,46354500
378052200,122.39,123.06,121.57,122.54,23940000,44623000
378397800,122.45,123.36,121.73,122.27,28320000,44400500
378484200,121.89,122.9,121.12,121.67,35300000,43786500
378570600,122.15,123.11,121.04,122.3,42960000,43235500
378657000,122.55,123.42,121.57,122.55,40780000,43049000
379002600,122.64,123.72,121.48,122.74,36760000,42698500
379089000,120.74,122.61,119.57,120.05,47510000,42322000
379175400,119.2,120.45,117.99,119.18,51510000,42611500
379261800,118.83,119.88,117.7,118.93,43410000,42525000
379348200,119.56,120.59,118.55,119.55,42050000,42387000
379607400,117.86,120.34,116.47,116.78,51900000,42631000
379693800,116.32,117.49,115.18,116.3,49800000,42828500
379780200,115.52,117.46,114.24,114.88,49130000,43048000
379866600,115.3,116.3,114.07,115.54,42940000,42988500
379953000,116.19,117.14,115.1,116.33,43310000,43015500
380212200,116.58,117.69,114.85,117.22,44920000,42900000
380298600,116.54,118.15,115.52,115.97,45070000,42606500
380385000,115.4,116.64,114.29,115.27,48860000,42985000
380471400,115.75,116.92,114.6,115.75,48610000,42999500
380557800,115.49,116.53,114.58,115.38,44370000,43072500
380817000,114.99,115.93,113.63,115.41,43170000,44034000
380903400,115.42,116.6,114.49,115.19,44870000,44861500
380989800,115.57,116.6,114.38,115.74,50060000,45599500
381076200,118.12,119.35,116.1,118.92,66690000,46786000
381162600,120.4,121.38,118.64,120.4,73400000,48417000
381421800,118.24,119.81,117.14,117.78,47720000,48965000
381508200,118.02,119.15,116.91,118.01,45020000,48840500
381594600,117.06,118.67,116.04,116.48,49560000,48743000
381681000,116.26,117.49,114.88,116.42,53300000,49237500
381767400,117.08,118.25,115.74,117.25,53350000,49802500
382026600,115.29,117.04,114.2,114.63,48500000,49632500
382113000,113.88,115.15,112.82,113.68,54420000,49863500
382199400,114.58,115.62,113.45,114.66,46620000,49738000
382285800,114.48,115.59,113.41,114.43,46730000,49927500
382372200,114.49,115.39,113.7,114.38,37070000,49615500
382717800,113.58,114.63,112.06,114.06,48880000,49813500
382804200,113.92,115.09,112.97,113.69,47660000,49943000
382890600,113.94,115.04,112.97,113.82,60810000,50540500
382977000,113.38,114.58,112.33,113.22,51340000,50677000
383236200,112.56,114.9,111.2,111.59,58310000,51374000
383322600,111.51,111.51,111.51,111.51,60100000,52220500
383409000,112.69,113.88,110.71,113.47,64800000,53217000
383495400,113.5,114.86,112.44,113.21,54160000,53422000
383581800,113.05,114.01,112.04,113.11,43840000,52279500
383841000,113.16,114.32,111.86,113.31,53010000,51260000
383927400,113.17,114.8,112.03,112.68,63800000,52064000
384013800,111.14,112.51,109.98,110.92,70230000,53324500
384100200,110.14,111.78,108.77,109.88,74340000,54563500
384186600,109.52,110.9,108.31,109.34,67440000,55270500
384445800,108.48,111.06,107.03,107.34,67330000,55969500
384532200,108.83,108.83,108.83,108.83,76060000,57347500
384618600,109.49,110.98,108.09,109.41,59440000,57598500
384705000,109.54,110.87,108.38,109.36,52960000,57915500
384791400,107.6,109.72,104.46,108.61,49600000,58059000
385050600,108.97,109.99,107.47,109.45,43370000,58374000
385137000,109.59,110.92,108.57,109.28,48900000,58375000
385223400,109.1,110.1,108.11,109.08,48900000,58437000
385309800,109.72,110.3,108.85,110.3,54270000,58110000
385396200,110.61,110.61,110.61,110.61,46250000,57855500
385655400,112.28,113.35,110.71,112.77,57610000,57820500
385741800,113.45,114.51,112.29,113.55,67130000,58172000
385828200,113.17,114.31,112.23,112.97,49380000,57401000
385914600,113.16,114.26,112.02,113.21,51970000,57291500
386001000,112.21,113.43,111.26,111.94,42400000,57219500
386260200,112,112.82,110.9,112.3,37100000,56424000
386346600,112.22,113.09,111.3,112.27,43900000,55429000
386433000,112.15,113.17,111.32,111.96,43300000,54082500
386519400,113.16,114.22,111.48,113.79,57100000,53220500
386605800,114.85,115.79,113.65,115.12,59800000,52838500
386865000,114.86,115.9,113.94,114.73,46900000,51817000
386951400,114.99,115.92,113.7,115.36,43200000,50174000
387037800,115.5,116.45,114.58,115.46,53130000,49858500
387124200,116.03,116.94,114.94,116.22,60190000,50220000
387210600,118.32,120.6,116.05,117.5,0,47740000
387469800,116.06,117.02,115.16,116,46520000,47897500
387556200,116.09,117.12,115.16,115.99,48660000,47885500
387642600,115.76,116.69,114.8,115.83,45150000,47698000
387729000,116.08,116.86,115.02,116.35,45700000,47269500
387815400,116.73,117.7,115.68,116.81,55890000,47751500
388074600,116.9,118.16,115.83,116.7,58470000,47794500
388161000,115.8,117.14,114.83,115.44,54610000,47168500
388247400,115.48,115.87,115.3,115.72,57820000,47590500
388333800,115.72,117.25,115.72,116.2,64470000,48215500
388420200,118.02,118.64,117.19,118.64,71840000,49687500
388675800,118.94,119.33,118.25,119.26,60500000,50857500
388762200,119.07,119.26,117.73,118,56480000,51486500
388848600,117.83,118.05,116.94,117.26,50530000,51848000
388935000,116.4,117.24,116.11,116.14,51330000,51559500
389021400,116.21,116.78,116.07,116.44,48200000,50979500
389280600,115.96,116.82,115.91,116.82,46490000,50959000
389367000,117.41,117.64,116.85,117.46,58720000,51735000
389453400,117.85,118.05,117.31,117.67,58860000,52021500
389539800,118.82,118.83,117.68,118.68,67540000,52389000
389626200,119.08,119.89,118.71,119.44,67130000,55745500
389885400,119.08,119.49,118.37,118.38,46300000,55734500
389971800,118.54,119.59,118.32,119.42,54680000,56035500
390058200,119.89,119.92,118.76,119.17,59210000,56738500
390144600,119.08,119.2,118.13,118.22,58230000,57365000
390231000,118.2,118.4,118.01,118.01,49900000,57065500
390490200,117.62,118.02,116.66,116.71,45600000,56422000
390576600,116.35,116.7,115.71,115.84,48970000,56140000
390663000,115.61,115.96,114.82,114.89,48840000,55691000
390749400,114.85,115.07,114.37,114.59,48330000,54884000
390835800,115.03,115.13,114.6,114.89,45260000,53555000
391095000,114.46,114.86,114.24,114.79,38510000,52455500
391181400,115.5,115.51,114.4,114.4,44010000,51832000
391267800,113.68,114.4,112.88,113.11,51250000,51868000
391354200,112.66,112.66,112.66,112.66,44730000,51538000
391440600,112.79,112.8,111.66,111.88,43900000,51323000
391699800,111.5,112.25,110.75,111,0,48998500
391786200,111.97,112.07,111.66,111.68,41650000,48145000
391872600,111.74,112.19,111.55,112.04,49220000,47663000
391959000,111.86,111.86,111.86,111.86,48450000,46708500
392045400,111.66,111.85,110.02,110.09,44110000,45557500
392304600,109.59,110.59,109.42,110.12,44630000,45474000
392391000,110.33,110.33,109.6,109.63,46820000,45081000
392477400,109.46,109.63,108.53,108.98,55770000,44909000
392563800,109.35,109.7,108.96,109.61,50950000,44545000
392650200,111.11,111.48,109.65,111.24,68610000,45480500
392909400,110.5,111.22,109.9,109.96,40100000,45205500
392995800,109.63,109.96,108.98,109.68,44970000,45005500
393082200,110.1,110.13,108.82,108.87,56280000,45377500
393168600,108.01,108.85,107.48,107.6,49230000,45422500
393255000,107.28,107.28,107.28,107.28,53800000,45849500
393514200,107.2,107.2,107.2,107.2,50370000,46442500
393600600,107.25,108.29,107.17,108.29,55290000,47006500
393687000,108.59,110.13,108.09,110.13,62710000,47579500
393773400,110.25,110.92,109.79,109.83,55860000,48136000
393859800,109.56,109.83,109.09,109.14,38740000,47878000
394119000,109.3,110.45,109.17,110.26,40700000,49913000
394205400,110.26,111.21,109.68,111.21,46990000,50180000
394291800,110.95,111,109.5,109.61,65280000,50983000
394378200,109.52,109.63,108.62,108.71,47900000,50955500
394464600,108.1,108.71,107.6,107.65,43760000,50938000
394723800,109.7,113,106.4,107.35,0,48706500
394810200,107.27,107.67,106.74,107.29,44350000,48583000
394896600,107.08,107.61,106.99,107.21,46920000,48140500
394983000,106.85,107.53,105.57,107.53,63270000,48756500
395069400,108.23,108.97,107.56,108.83,65870000,48619500
395328600,109.48,109.62,108.89,109.57,74690000,50349000
395415000,109.19,110.07,109.1,109.1,66170000,51409000
395501400,109.68,110.44,109.08,110.44,58160000,51503000
395587800,110.83,110.95,110.27,110.47,61090000,52096000
395674200,110.16,111.48,110.16,111.07,58740000,52343000
395933400,111.75,111.78,110.66,110.73,53030000,52476000
396019800,111.11,111.56,110.35,111.54,61060000,52764500
396106200,112.15,112.39,111.38,111.42,66770000,52967500
396192600,110.95,112.02,110.94,111.48,53870000,52868000
396279000,111.46,111.58,111.05,111.17,47280000,53295000
396538200,110.66,111.16,110.29,110.35,37740000,53147000
396624600,110.26,110.35,109.36,109.43,45740000,53084500
396711000,109.42,109.42,107.53,107.74,53830000,52512000
396797400,107.42,107.92,106.62,107.72,55680000,52901000
396883800,107.35,107.95,107.01,107.09,39270000,52676500
397143000,107.71,109.09,107.11,108.97,53460000,55349500
397229400,108.98,109.43,107.81,107.83,60480000,56156000
397315800,107.83,107.83,106.11,106.14,53440000,56482000
397402200,106.1,106.1,104.76,105.16,54700000,56053500
397488600,105.16,105.16,103.67,103.71,48660000,55193000
397747800,103.69,103.69,102.2,103.08,54560000,54186500
397834200,103.11,103.84,102.82,102.84,52680000,53512000
397920600,102.83,103.01,102.48,102.59,49040000,53056000
398007000,102.6,103.22,102.39,102.41,50080000,52505500
398093400,102.42,103.85,102.4,103.85,44720000,51804500
398352600,103.86,105.52,103.86,104.09,55420000,51924000
398439000,105.4,108.99,104.09,108.99,92860000,53514000
398525400,109.04,111.58,108.46,108.54,132690000,56810000
398611800,108.53,109.86,108.34,109.16,78270000,58030000
398698200,109.19,113.02,109.19,113.02,95890000,60460500
398957400,113.02,116.09,112.65,116.09,110310000,64089000
399043800,116.11,116.39,115.08,115.35,121650000,67884500
399130200,115.35,118.12,115.11,117.58,106200000,70503000
399216600,117.57,120.26,117.57,118.53,137330000,74585500
399303000,117.38,118.56,116.63,117.11,74410000,76342500
399562200,117.05,117.66,115.79,117.66,59560000,76647500
399648600,117.65,119.6,117.65,119.51,86360000,77941500
399735000,119.52,120.05,117.98,118.25,82830000,79411000
399821400,118.24,120.32,117.84,120.29,74740000,80413000
399907800,120.31,123.64,120.31,122.68,130910000,84525500
400167000,122.07,125.2,118.95,119.35,0,81797500
400253400,122.68,122.68,121.19,121.37,68960000,82611500
400339800,121.33,123.11,121.19,122.2,77960000,84057500
400426200,122.19,123.22,121.9,121.97,73090000,85208000
400512600,121.97,121.98,120.27,120.97,71080000,86526000
400771800,120.94,122.23,120.25,122.23,59520000,86731000
400858200,122.27,123.69,122.27,123.1,83070000,86241500
400944600,123.09,124.81,122.72,124.81,69680000,83091000
401031000,124.28,124.88,123.65,123.77,78900000,83122500
401117400,123.76,123.76,122.34,122.55,63950000,81525500
401376600,122.54,122.54,121.48,122.51,58520000,78936000
401463000,122.51,124.91,122.51,124.91,82920000,76999500
401549400,124.9,126.43,123.99,123.99,113150000,77347000
401635800,123.99,124.19,122.96,123.81,68260000,73893500
401722200,123.79,123.8,123.11,123.32,54600000,72903000
401981400,123.32,123.62,122.75,123.62,44840000,72167000
402067800,123.62,124.16,123.21,123.24,65900000,71144000
402154200,123.24,123.24,121.28,121.63,62550000,70130000
402240600,121.62,121.62,120.14,120.42,62610000,69523500
402327000,120.4,121.97,120.15,121.97,65000000,66228000
402586200,121.97,121.97,120.56,121.5,55650000,69010500
402672600,121.6,122.73,121.6,121.98,69770000,69051000
402759000,122,125.97,122,125.97,93570000,69831500
402845400,125.99,128.96,125.99,128.8,147070000,73530500
402931800,128.79,131.11,128.79,131.05,122250000,76089000
403191000,131.06,135.53,131.06,134.46,138530000,80039500
403277400,134.48,135.85,133.59,134.44,126310000,82201500
403363800,134.42,137.97,134.14,136.68,139800000,85707500
403450200,136.71,136.89,134.55,134.57,107530000,87139000
403536600,134.55,134.61,133.28,133.57,80290000,87956000
403795800,133.59,136.72,133.59,136.71,83790000,89219500
403882200,136.73,137.96,135.72,136.58,100850000,90116000
403968600,136.58,139.22,136.37,139.22,98680000,89392500
404055000,139.23,140.27,137.63,139.08,122460000,92102500
404141400,139.06,140.4,138.75,138.83,101120000,94428500
404400600,138.81,138.81,133.32,133.32,83720000,96372500
404487000,133.29,134.48,131.5,134.48,102080000,98181500
404573400,134.48,135.92,134.48,135.29,81670000,99137500
404659800,135.28,135.42,133.59,133.59,73590000,99686500
404746200,133.54,134.02,132.64,133.72,74830000,100178000
405009000,133.72,135.46,133.22,135.46,73530000,101072000
405095400,135.48,138.51,135.48,137.49,104770000,102822000
405181800,137.53,142.88,137.53,142.86,137010000,104994000
405268200,142.85,143.99,141.65,141.85,149350000,105108000
405354600,141.85,142.43,141.32,142.16,96550000,103823000
405613800,142.12,142.12,139.98,140.44,75240000,100658500
405700200,140.48,143.16,140.46,143.02,111220000,99904000
405786600,143.04,144.36,140.8,141.16,113240000,98576000
405873000,141.15,141.75,139.88,141.75,78410000,97120000
405959400,141.75,141.85,139.53,139.53,95080000,97859500
406218600,139.54,139.54,137,137.02,78900000,97615000
406305000,136.97,136.97,134.05,135.41,102910000,97718000
406391400,135.47,137.93,135.47,137.93,84440000,97006000
406477800,137.93,138.78,137.47,138.34,77620000,94764000
406564200,138.35,138.93,137,137.02,70310000,93223500
406823400,137.03,137.1,134.21,134.22,74960000,92785500
406909800,134.21,134.28,132.89,132.93,72920000,91327500
406996200,132.92,133.87,132.92,133.87,67220000,90605000
407082600,134.02,138.65,131.4,138.65,0,86925500
407169000,133.89,134.88,133.89,134.88,38810000,85124500
407428200,134.89,135.29,133.69,134.2,61080000,84502000
407514600,134.2,138.53,134.19,138.53,93470000,83937000
407601000,138.56,140.37,138.35,138.72,107850000,82479000
407687400,138.72,139.63,138.66,138.82,77600000,78891500
407773800,138.87,139.59,138.59,138.69,71540000,77641000
408033000,138.7,141.77,138.01,141.77,83880000,78073000
408119400,141.79,143.68,141.79,142.72,111620000,78093000
408205800,142.71,143.58,141.82,141.82,97430000,77302500
408292200,141.8,141.8,139.92,139.99,90320000,77898000
408378600,139.99,141.15,139.35,139.57,86430000,77465500
408637800,139.57,140.12,139.5,139.95,63140000,76677500
408724200,139.99,142.5,137.34,137.4,98380000,76451000
408810600,137.4,137.4,135.12,135.24,81030000,76280500
408897000,135.22,135.78,134.79,135.29,73680000,76083500
408983400,135.35,137.71,135.35,137.49,76010000,76368500
409242600,137.49,137.84,136.19,136.25,62210000,75731000
409329000,136.24,139.27,136.07,138.61,78010000,75985500
409415400,138.63,139.69,138.6,138.83,83470000,76798000
409501800,138.84,139.94,138.84,139.72,62880000,79942000
409588200,139.15,141.75,136.55,140.75,0,78001500
409847400,139.73,142.32,139.72,142.17,64690000,78182000
409933800,142.18,142.34,140.75,140.76,58610000,76439000
410020200,140.77,141.73,140.68,141.24,54810000,73787000
410106600,141.24,141.68,140.22,140.32,56380000,72726000
410193000,140.34,140.78,140.27,140.64,42110000,71254500
410452200,140.65,141.33,138.2,138.34,59080000,70014500
410538600,138.33,141.36,138.08,141.36,75530000,68210000
410625000,141.35,142.6,141.15,141.95,95390000,68108000
410711400,142.01,145.77,142.01,145.27,129410000,70062500
410797800,145.27,146.46,145.15,145.23,127290000,72105500
411057000,145.19,147.25,144.58,146.77,101890000,74043000
411143400,146.79,146.83,145.38,145.78,98250000,74036500
411229800,145.76,148.36,145.76,146.66,109850000,75477500
411316200,146.67,146.94,145.67,145.72,77030000,75645000
411402600,145.72,147.12,145.72,146.65,86480000,76168500
411661800,146.65,147.9,146.64,146.72,89210000,77518500
411748200,146.71,146.74,145.52,146.38,78380000,77537000
411834600,146.4,146.45,144.51,145.27,80900000,77408500
411921000,145.29,146.62,145.29,146.31,82790000,78404000
412007400,146.3,146.3,143.25,143.88,77110000,82259500
412266600,143.84,143.84,139.1,139.97,90800000,83565000
412353000,139.98,141.75,139.98,141.74,79740000,84621500
412439400,141.77,142.16,141.16,141.54,73720000,85567000
412525800,141.54,144.3,141.54,144.27,88120000,87154000
412612200,144.31,145.47,144.25,144.51,89490000,89523000
412871400,144.51,145.3,143.93,145.3,67140000,89926000
412957800,145.29,145.29,142.96,142.96,82750000,90287000
413044200,142.95,143.52,141.9,143.23,77220000,89378500
413130600,143.25,144.43,143.25,144.27,78890000,86852500
413217000,144.26,146.14,144.14,146.14,87000000,84838000
413476200,146.14,147.42,146.14,146.93,86030000,84045000
413562600,146.93,147.21,145.52,145.7,76580000,82961500
413649000,145.7,145.83,144.09,145,84520000,81695000
413735400,145.04,147.75,145.04,147.5,93510000,82519000
413821800,147.51,148.81,147.18,147.62,86700000,82530000
414081000,147.71,149.14,147.4,148.93,72640000,81701500
414167400,148.94,149.41,148.13,148.29,89040000,82234500
414253800,148.31,148.66,147.41,147.43,82100000,82294500
414340200,147.43,147.57,143.84,147.44,74930000,81901500
414426600,147.44,148.29,147.21,148,77420000,81917000
414685800,149.27,152.65,145.9,149.2,0,77377000
414772200,148.01,148.11,145.42,145.47,84080000,77594000
414858600,145.47,146.79,145.4,146.79,84100000,78113000
414945000,146.8,149.67,146.8,149.6,113220000,79368000
415031400,149.6,150.88,149.6,149.74,100970000,79942000
415290600,149.74,149.74,147.81,148.05,83750000,80772500
415377000,148.07,150.88,148.07,150.88,103750000,81822500
415463400,150.91,152.63,150.91,152.03,112600000,83591500
415549800,152.31,154.16,152.31,153.48,114440000,85369000
415636200,153.47,153.67,152.53,153.67,90930000,85565500
415895400,153.67,154,152.65,153.67,84020000,85465000
415981800,153.63,153.63,151.26,151.26,79410000,85606500
416068200,151.25,152.87,150.84,152.87,84250000,85593000
416154600,152.87,154.01,151.75,151.8,95410000,85688000
416241000,151.75,151.75,150.65,151.24,67240000,84715000
416500200,151.28,151.3,150.24,150.83,61890000,84177500
